4.800000000000000000e+01,2.646928235756970782e+00,5.263464561685290422e-01
4.900000000000000000e+01,2.646926789625460685e+00,5.263458540179112299e-01
5.000000000000000000e+01,2.646925354928383101e+00,5.263452549763287802e-01
5.100000000000000000e+01,2.646923931488372350e+00,5.263446589976086276e-01
5.200000000000000000e+01,2.646922519129983442e+00,5.263440660360246826e-01
5.300000000000000000e+01,2.646921117679643665e+00,5.263434760462915030e-01
5.400000000000000000e+01,2.646919726965637931e+00,5.263428889835558566e-01
5.500000000000000000e+01,2.646918346818082135e+00,5.263423048033921692e-01
5.600000000000000000e+01,2.646916977068880517e+00,5.263417234617959739e-01
5.700000000000000000e+01,2.646915617551715894e+00,5.263411449151765842e-01
5.800000000000000000e+01,2.646914268102015910e+00,5.263405691203517645e-01
5.900000000000000000e+01,2.646912928556914846e+00,5.263399960345412909e-01
6.000000000000000000e+01,2.646911598755248729e+00,5.263394256153602901e-01
6.100000000000000000e+01,2.646910278537508265e+00,5.263388578208133550e-01
6.200000000000000000e+01,2.646908967745832619e+00,5.263382926092895486e-01
6.300000000000000000e+01,2.646907666223955680e+00,5.263377299395546327e-01
6.400000000000000000e+01,2.646906373817213609e+00,5.263371697707468488e-01
6.500000000000000000e+01,2.646905090372492886e+00,5.263366120623701461e-01
6.600000000000000000e+01,2.646903815738224086e+00,5.263360567742880747e-01
6.700000000000000000e+01,2.646902549764333923e+00,5.263355038667184571e-01
6.800000000000000000e+01,2.646901292302248354e+00,5.263349533002288361e-01
6.900000000000000000e+01,2.646900043204855280e+00,5.263344050357281478e-01
7.000000000000000000e+01,2.646898802326463240e+00,5.263338590344636136e-01
7.100000000000000000e+01,2.646897569522812521e+00,5.263333152580144114e-01
7.200000000000000000e+01,2.646896344651024080e+00,5.263327736682849034e-01
7.300000000000000000e+01,2.646895127569579120e+00,5.263322342275015275e-01
7.400000000000000000e+01,2.646893918138308432e+00,5.263316968982053590e-01
7.500000000000000000e+01,2.646892716218365749e+00,5.263311616432473361e-01
7.600000000000000000e+01,2.646891521672189995e+00,5.263306284257839307e-01
7.700000000000000000e+01,2.646890334363499520e+00,5.263300972092707086e-01
7.800000000000000000e+01,2.646889154157264556e+00,5.263295679574566677e-01
7.900000000000000000e+01,2.646887980919673033e+00,5.263290406343812400e-01
8.000000000000000000e+01,2.646886814518136344e+00,5.263285152043666315e-01
8.100000000000000000e+01,2.646885654821239608e+00,5.263279916320144913e-01
8.200000000000000000e+01,2.646884501698726577e+00,5.263274698822000275e-01
8.300000000000000000e+01,2.646883355021490303e+00,5.263269499200667889e-01
8.400000000000000000e+01,2.646882214661538502e+00,5.263264317110227797e-01
8.500000000000000000e+01,2.646881080491978899e+00,5.263259152207339087e-01
8.600000000000000000e+01,2.646879952386993917e+00,5.263254004151211030e-01
8.700000000000000000e+01,2.646878830221821577e+00,5.263248872603537576e-01
8.800000000000000000e+01,2.646877713872737292e+00,5.263243757228449615e-01
8.900000000000000000e+01,2.646876603217029889e+00,5.263238657692477229e-01
9.000000000000000000e+01,2.646875498132983839e+00,5.263233573664500842e-01
9.100000000000000000e+01,2.646874398499853509e+00,5.263228504815694597e-01
9.200000000000000000e+01,2.646873304197854715e+00,5.263223450819489724e-01
9.300000000000000000e+01,2.646872215108121651e+00,5.263218411351520132e-01
9.400000000000000000e+01,2.646871131112722431e+00,5.263213386089582446e-01
9.500000000000000000e+01,2.646870052094600911e+00,5.263208374713581605e-01
9.600000000000000000e+01,2.646868977937586909e+00,5.263203376905499775e-01
9.700000000000000000e+01,2.646867908526364221e+00,5.263198392349338617e-01
9.800000000000000000e+01,2.646866843746444431e+00,5.263193420731074879e-01
9.900000000000000000e+01,2.646865783484166457e+00,5.263188461738628199e-01
1.000000000000000000e+02,2.646864727626661917e+00,5.263183515061796713e-01
1.010000000000000000e+02,2.646863676061837367e+00,5.263178580392233741e-01
1.020000000000000000e+02,2.646862628678369411e+00,5.263173657423384499e-01
1.030000000000000000e+02,2.646861585365663405e+00,5.263168745850461683e-01
1.040000000000000000e+02,2.646860546013857007e+00,5.263163845370389948e-01
1.050000000000000000e+02,2.646859510513785985e+00,5.263158955681761508e-01
1.060000000000000000e+02,2.646858478756978439e+00,5.263154076484802824e-01
1.070000000000000000e+02,2.646857450635631270e+00,5.263149207481325753e-01
1.080000000000000000e+02,2.646856426042574650e+00,5.263144348374686476e-01
1.090000000000000000e+02,2.646855404871291118e+00,5.263139498869741084e-01
1.100000000000000000e+02,2.646854387015869836e+00,5.263134658672812272e-01
1.110000000000000000e+02,2.646853372370989277e+00,5.263129827491637158e-01
1.120000000000000000e+02,2.646852360831917217e+00,5.263125005035332871e-01
1.130000000000000000e+02,2.646851352294472548e+00,5.263120191014353244e-01
1.140000000000000000e+02,2.646850346655020836e+00,5.263115385140443303e-01
1.150000000000000000e+02,2.646849343810456112e+00,5.263110587126611506e-01
1.160000000000000000e+02,2.646848343658183556e+00,5.263105796687073124e-01
1.170000000000000000e+02,2.646847346096084408e+00,5.263101013537219153e-01
1.180000000000000000e+02,2.646846351022534627e+00,5.263096237393580790e-01
1.190000000000000000e+02,2.646845358336353815e+00,5.263091467973772808e-01
1.200000000000000000e+02,2.646844367936801223e+00,5.263086704996468024e-01
1.210000000000000000e+02,2.646843379723565537e+00,5.263081948181360659e-01
1.220000000000000000e+02,2.646842393596738230e+00,5.263077197249113048e-01
1.230000000000000000e+02,2.646841409456797578e+00,5.263072451921321226e-01
1.240000000000000000e+02,2.646840427204598889e+00,5.263067711920477176e-01
1.250000000000000000e+02,2.646839446741352742e+00,5.263062976969942186e-01
1.260000000000000000e+02,2.646838467968601449e+00,5.263058246793874684e-01
1.270000000000000000e+02,2.646837490788223501e+00,5.263053521117235789e-01
1.280000000000000000e+02,2.646836515102387377e+00,5.263048799665709376e-01
1.290000000000000000e+02,2.646835540813564869e+00,5.263044082165685422e-01
1.300000000000000000e+02,2.646834567824491113e+00,5.263039368344224478e-01
1.310000000000000000e+02,2.646833596038166370e+00,5.263034657929006599e-01
1.320000000000000000e+02,2.646832625357826707e+00,5.263029950648300259e-01
1.330000000000000000e+02,2.646831655686927576e+00,5.263025246230919052e-01
1.340000000000000000e+02,2.646830686929140253e+00,5.263020544406190604e-01
1.350000000000000000e+02,2.646829718988326530e+00,5.263015844903918827e-01
1.360000000000000000e+02,2.646828751768516064e+00,5.263011147454331740e-01
1.370000000000000000e+02,2.646827785173902381e+00,5.263006451788065920e-01
1.380000000000000000e+02,2.646826819108829998e+00,5.263001757636109890e-01
1.390000000000000000e+02,2.646825853477762003e+00,5.262997064729766361e-01
1.400000000000000000e+02,2.646824888185268065e+00,5.262992372800643359e-01
1.410000000000000000e+02,2.646823923136019996e+00,5.262987681580572064e-01
1.420000000000000000e+02,2.646822958234769096e+00,5.262982990801605698e-01
1.430000000000000000e+02,2.646821993386321736e+00,5.262978300195961801e-01
1.440000000000000000e+02,2.646821028495541128e+00,5.262973609495988914e-01
1.450000000000000000e+02,2.646820063467311801e+00,5.262968918434136611e-01
1.460000000000000000e+02,2.646819098206542709e+00,5.262964226742915530e-01
1.470000000000000000e+02,2.646818132618129038e+00,5.262959534154844077e-01
1.480000000000000000e+02,2.646817166606957095e+00,5.262954840402433998e-01
1.490000000000000000e+02,2.646816200077878545e+00,5.262950145218144860e-01
1.500000000000000000e+02,2.646815232935700646e+00,5.262945448334334086e-01
1.510000000000000000e+02,2.646814265085152051e+00,5.262940749483234759e-01
1.520000000000000000e+02,2.646813296430889917e+00,5.262936048396918975e-01
1.530000000000000000e+02,2.646812326877474586e+00,5.262931344807240119e-01
1.540000000000000000e+02,2.646811356329349163e+00,5.262926638445826200e-01
1.550000000000000000e+02,2.646810384690827078e+00,5.262921929044016567e-01
1.560000000000000000e+02,2.646809411866081874e+00,5.262917216332825276e-01
1.570000000000000000e+02,2.646808437759119226e+00,5.262912500042929986e-01
1.580000000000000000e+02,2.646807462273765843e+00,5.262907779904603123e-01
1.590000000000000000e+02,2.646806485313661028e+00,5.262903055647688566e-01
1.600000000000000000e+02,2.646805506782230477e+00,5.262898327001561682e-01
1.610000000000000000e+02,2.646804526582674733e+00,5.262893593695098238e-01
1.620000000000000000e+02,2.646803544617949644e+00,5.262888855456619996e-01
1.630000000000000000e+02,2.646802560790757042e+00,5.262884112013872517e-01
1.640000000000000000e+02,2.646801575003516316e+00,5.262879363093982965e-01
1.650000000000000000e+02,2.646800587158360418e+00,5.262874608423411260e-01
1.660000000000000000e+02,2.646799597157114103e+00,5.262869847727928985e-01
1.670000000000000000e+02,2.646798604901283269e+00,5.262865080732567202e-01
1.680000000000000000e+02,2.646797610292018543e+00,5.262860307161587592e-01
1.690000000000000000e+02,2.646796613230129935e+00,5.262855526738436929e-01
1.700000000000000000e+02,2.646795613616037990e+00,5.262850739185707116e-01
1.710000000000000000e+02,2.646794611349789328e+00,5.262845944225101880e-01
1.720000000000000000e+02,2.646793606331006021e+00,5.262841141577404569e-01
1.730000000000000000e+02,2.646792598458903800e+00,5.262836330962419318e-01
1.740000000000000000e+02,2.646791587632242759e+00,5.262831512098943287e-01
1.750000000000000000e+02,2.646790573749334019e+00,5.262826684704731139e-01
1.760000000000000000e+02,2.646789556708010860e+00,5.262821848496451738e-01
1.770000000000000000e+02,2.646788536405614511e+00,5.262817003189640408e-01
1.780000000000000000e+02,2.646787512738977721e+00,5.262812148498672293e-01
1.790000000000000000e+02,2.646786485604410988e+00,5.262807284136712394e-01
1.800000000000000000e+02,2.646785454897672807e+00,5.262802409815680038e-01
1.810000000000000000e+02,2.646784420513971892e+00,5.262797525246207808e-01
1.820000000000000000e+02,2.646783382347929869e+00,5.262792630137599348e-01
1.830000000000000000e+02,2.646782340293576841e+00,5.262787724197790507e-01
1.840000000000000000e+02,2.646781294244328286e+00,5.262782807133302709e-01
1.850000000000000000e+02,2.646780244092971301e+00,5.262777878649212981e-01
1.860000000000000000e+02,2.646779189731641058e+00,5.262772938449099547e-01
1.870000000000000000e+02,2.646778131051802152e+00,5.262767986235006301e-01
1.880000000000000000e+02,2.646777067944242834e+00,5.262763021707408395e-01
1.890000000000000000e+02,2.646776000299047471e+00,5.262758044565148952e-01
1.900000000000000000e+02,2.646774928005567240e+00,5.262753054505421302e-01
1.910000000000000000e+02,2.646773850952429008e+00,5.262748051223705703e-01
1.920000000000000000e+02,2.646772769027490924e+00,5.262743034413742693e-01
1.930000000000000000e+02,2.646771682117839752e+00,5.262738003767479800e-01
1.940000000000000000e+02,2.646770590109766896e+00,5.262732958975028241e-01
1.950000000000000000e+02,2.646769492888743525e+00,5.262727899724618519e-01
1.960000000000000000e+02,2.646768390339410804e+00,5.262722825702573770e-01
1.970000000000000000e+02,2.646767282345562133e+00,5.262717736593234275e-01
1.980000000000000000e+02,2.646766168790108953e+00,5.262712632078936359e-01
1.990000000000000000e+02,2.646765049555080740e+00,5.262707511839960217e-01
2.000000000000000000e+02,2.646763924521590372e+00,5.262702375554489942e-01
2.010000000000000000e+02,2.646762793569826133e+00,5.262697222898553573e-01
2.020000000000000000e+02,2.646761656579017075e+00,5.262692053545987569e-01
2.030000000000000000e+02,2.646760513427428574e+00,5.262686867168392402e-01
2.040000000000000000e+02,2.646759363992333913e+00,5.262681663435083701e-01
2.050000000000000000e+02,2.646758208149997849e+00,5.262676442013042299e-01
2.060000000000000000e+02,2.646757045775644190e+00,5.262671202566863160e-01
2.070000000000000000e+02,2.646755876743458913e+00,5.262665944758725400e-01
2.080000000000000000e+02,2.646754700926545745e+00,5.262660668248317908e-01
2.090000000000000000e+02,2.646753518196917287e+00,5.262655372692810474e-01
2.100000000000000000e+02,2.646752328425471479e+00,5.262650057746807164e-01
2.110000000000000000e+02,2.646751131481966723e+00,5.262644723062277485e-01
2.120000000000000000e+02,2.646749927235009014e+00,5.262639368288520858e-01
2.130000000000000000e+02,2.646748715552022624e+00,5.262633993072114436e-01
2.140000000000000000e+02,2.646747496299223901e+00,5.262628597056862034e-01
2.150000000000000000e+02,2.646746269341618163e+00,5.262623179883743063e-01
2.160000000000000000e+02,2.646745034542955288e+00,5.262617741190860343e-01
2.170000000000000000e+02,2.646743791765715947e+00,5.262612280613384597e-01
2.180000000000000000e+02,2.646742540871099170e+00,5.262606797783518919e-01
2.190000000000000000e+02,2.646741281718979266e+00,5.262601292330413294e-01
2.200000000000000000e+02,2.646740014167895172e+00,5.262595763880147937e-01
2.210000000000000000e+02,2.646738738075036679e+00,5.262590212055654471e-01
2.220000000000000000e+02,2.646737453296187148e+00,5.262584636476665967e-01
2.230000000000000000e+02,2.646736159685747936e+00,5.262579036759676976e-01
2.240000000000000000e+02,2.646734857096663340e+00,5.262573412517868032e-01
2.250000000000000000e+02,2.646733545380443253e+00,5.262567763361062356e-01
2.260000000000000000e+02,2.646732224387099652e+00,5.262562088895660350e-01
2.270000000000000000e+02,2.646730893965144382e+00,5.262556388724592971e-01
2.280000000000000000e+02,2.646729553961566506e+00,5.262550662447257332e-01
2.290000000000000000e+02,2.646728204221786562e+00,5.262544909659462311e-01
2.300000000000000000e+02,2.646726844589644134e+00,5.262539129953366368e-01
2.310000000000000000e+02,2.646725474907382747e+00,5.262533322917416490e-01
2.320000000000000000e+02,2.646724095015605016e+00,5.262527488136301557e-01
2.330000000000000000e+02,2.646722704753245115e+00,5.262521625190865748e-01
2.340000000000000000e+02,2.646721303957567883e+00,5.262515733658077455e-01
2.350000000000000000e+02,2.646719892464114210e+00,5.262509813110949342e-01
2.360000000000000000e+02,2.646718470106682819e+00,5.262503863118481728e-01
2.370000000000000000e+02,2.646717036717312510e+00,5.262497883245594865e-01
2.380000000000000000e+02,2.646715592126235528e+00,5.262491873053065650e-01
2.390000000000000000e+02,2.646714136161865127e+00,5.262485832097477667e-01
2.400000000000000000e+02,2.646712668650767153e+00,5.262479759931132373e-01
2.410000000000000000e+02,2.646711189417616961e+00,5.262473656102002462e-01
2.420000000000000000e+02,2.646709698285178991e+00,5.262467520153658596e-01
2.430000000000000000e+02,2.646708195074292114e+00,5.262461351625200567e-01
2.440000000000000000e+02,2.646706679603810564e+00,5.262455150051180697e-01
2.450000000000000000e+02,2.646705151690593727e+00,5.262448914961566082e-01
2.460000000000000000e+02,2.646703611149475055e+00,5.262442645881634240e-01
2.470000000000000000e+02,2.646702057793225649e+00,5.262436342331920924e-01
2.480000000000000000e+02,2.646700491432519176e+00,5.262430003828141301e-01
2.490000000000000000e+02,2.646698911875912330e+00,5.262423629881129994e-01
2.500000000000000000e+02,2.646697318929804421e+00,5.262417219996754492e-01
2.510000000000000000e+02,2.646695712398411615e+00,5.262410773675847420e-01
2.520000000000000000e+02,2.646694092083726080e+00,5.262404290414138819e-01
2.530000000000000000e+02,2.646692457785488006e+00,5.262397769702170658e-01
2.540000000000000000e+02,2.646690809301150082e+00,5.262391211025223559e-01
2.550000000000000000e+02,2.646689146425854844e+00,5.262384613863245741e-01
2.560000000000000000e+02,2.646687468952377831e+00,5.262377977690767539e-01
2.570000000000000000e+02,2.646685776671114265e+00,5.262371301976827009e-01
2.580000000000000000e+02,2.646684069370035530e+00,5.262364586184892223e-01
2.590000000000000000e+02,2.646682346834654975e+00,5.262357829772780216e-01
2.600000000000000000e+02,2.646680608847986171e+00,5.262351032192557065e-01
2.610000000000000000e+02,2.646678855190519819e+00,5.262344192890494599e-01
2.620000000000000000e+02,2.646677085640173566e+00,5.262337311306950483e-01
2.630000000000000000e+02,2.646675299972261364e+00,5.262330386876297172e-01
2.640000000000000000e+02,2.646673497959461052e+00,5.262323419026843085e-01
2.650000000000000000e+02,2.646671679371764618e+00,5.262316407180733790e-01
2.660000000000000000e+02,2.646669843976448888e+00,5.262309350753876513e-01
2.670000000000000000e+02,2.646667991538026232e+00,5.262302249155835776e-01
2.680000000000000000e+02,2.646666121818223250e+00,5.262295101789759011e-01
2.690000000000000000e+02,2.646664234575918151e+00,5.262287908052286634e-01
2.700000000000000000e+02,2.646662329567124328e+00,5.262280667333432138e-01
2.710000000000000000e+02,2.646660406544922406e+00,5.262273379016537689e-01
2.720000000000000000e+02,2.646658465259442927e+00,5.262266042478129791e-01
2.730000000000000000e+02,2.646656505457816166e+00,5.262258657087859337e-01
2.740000000000000000e+02,2.646654526884114400e+00,5.262251222208387258e-01
2.750000000000000000e+02,2.646652529279342136e+00,5.262243737195284599e-01
2.760000000000000000e+02,2.646650512381353515e+00,5.262236201396959245e-01
2.770000000000000000e+02,2.646648475924837207e+00,5.262228614154521589e-01
2.780000000000000000e+02,2.646646419641263126e+00,5.262220974801689044e-01
2.790000000000000000e+02,2.646644343258824250e+00,5.262213282664718328e-01
2.800000000000000000e+02,2.646642246502412643e+00,5.262205537062253358e-01
2.810000000000000000e+02,2.646640129093558169e+00,5.262197737305247536e-01
2.820000000000000000e+02,2.646637990750386749e+00,5.262189882696852727e-01
2.830000000000000000e+02,2.646635831187563959e+00,5.262181972532303798e-01
2.840000000000000000e+02,2.646633650116261283e+00,5.262174006098823131e-01
2.850000000000000000e+02,2.646631447244094826e+00,5.262165982675484077e-01
2.860000000000000000e+02,2.646629222275081794e+00,5.262157901533125459e-01
2.870000000000000000e+02,2.646626974909586760e+00,5.262149761934227232e-01
2.880000000000000000e+02,2.646624704844271037e+00,5.262141563132783917e-01
2.890000000000000000e+02,2.646622411772043382e+00,5.262133304374210230e-01
2.900000000000000000e+02,2.646620095382010263e+00,5.262124984895196755e-01
2.910000000000000000e+02,2.646617755359407465e+00,5.262116603923610025e-01
2.920000000000000000e+02,2.646615391385558791e+00,5.262108160678363733e-01
2.930000000000000000e+02,2.646613003137835651e+00,5.262099654369287727e-01
2.940000000000000000e+02,2.646610590289564247e+00,5.262091084197013657e-01
2.950000000000000000e+02,2.646608152510002920e+00,5.262082449352843971e-01
2.960000000000000000e+02,2.646605689464267996e+00,5.262073749018625346e-01
2.970000000000000000e+02,2.646603200813288925e+00,5.262064982366607691e-01
2.980000000000000000e+02,2.646600686213732789e+00,5.262056148559335345e-01
2.990000000000000000e+02,2.646598145317955897e+00,5.262047246749487206e-01
3.000000000000000000e+02,2.646595577773948271e+00,5.262038276079749055e-01
3.010000000000000000e+02,2.646592983225259488e+00,5.262029235682693651e-01
3.020000000000000000e+02,2.646590361310947603e+00,5.262020124680614197e-01
3.030000000000000000e+02,2.646587711665516096e+00,5.262010942185403328e-01
3.040000000000000000e+02,2.646585033918838814e+00,5.262001687298398789e-01
3.050000000000000000e+02,2.646582327696112458e+00,5.261992359110236883e-01
3.060000000000000000e+02,2.646579592617769094e+00,5.261982956700725911e-01
3.070000000000000000e+02,2.646576828299445516e+00,5.261973479138655208e-01
3.080000000000000000e+02,2.646574034351869997e+00,5.261963925481688564e-01
3.090000000000000000e+02,2.646571210380833428e+00,5.261954294776193253e-01
3.100000000000000000e+02,2.646568355987099608e+00,5.261944586057064610e-01
3.110000000000000000e+02,2.646565470766345740e+00,5.261934798347600584e-01
3.120000000000000000e+02,2.646562554309075388e+00,5.261924930659319655e-01
3.130000000000000000e+02,2.646559606200567849e+00,5.261914981991807627e-01
3.140000000000000000e+02,2.646556626020791114e+00,5.261904951332551095e-01
3.150000000000000000e+02,2.646553613344321487e+00,5.261894837656767576e-01
3.160000000000000000e+02,2.646550567740296511e+00,5.261884639927238982e-01
3.170000000000000000e+02,2.646547488772303947e+00,5.261874357094136201e-01
3.180000000000000000e+02,2.646544375998323595e+00,5.261863988094858113e-01
3.190000000000000000e+02,2.646541228970647808e+00,5.261853531853832866e-01
3.200000000000000000e+02,2.646538047235799329e+00,5.261842987282350226e-01
3.210000000000000000e+02,2.646534830334448696e+00,5.261832353278381724e-01
3.220000000000000000e+02,2.646531577801335633e+00,5.261821628726397471e-01
3.230000000000000000e+02,2.646528289165181569e+00,5.261810812497168532e-01
3.240000000000000000e+02,2.646524963948611031e+00,5.261799903447578197e-01
3.250000000000000000e+02,2.646521601668055279e+00,5.261788900420448778e-01
3.260000000000000000e+02,2.646518201833678585e+00,5.261777802244316238e-01
3.270000000000000000e+02,2.646514763949283200e+00,5.261766607733249224e-01
3.280000000000000000e+02,2.646511287512222754e+00,5.261755315686651446e-01
3.290000000000000000e+02,2.646507772013293014e+00,5.261743924889037416e-01
3.300000000000000000e+02,2.646504216936680365e+00,5.261732434109845924e-01
3.310000000000000000e+02,2.646500621759828586e+00,5.261720842103221329e-01
3.320000000000000000e+02,2.646496985953351366e+00,5.261709147607799286e-01
3.330000000000000000e+02,2.646493308980956805e+00,5.261697349346486918e-01
3.340000000000000000e+02,2.646489590299331507e+00,5.261685446026242996e-01
3.350000000000000000e+02,2.646485829358042885e+00,5.261673436337865883e-01
3.360000000000000000e+02,2.646482025599434795e+00,5.261661318955744848e-01
3.370000000000000000e+02,2.646478178458539610e+00,5.261649092537653560e-01
3.380000000000000000e+02,2.646474287362959199e+00,5.261636755724502512e-01
3.390000000000000000e+02,2.646470351732766346e+00,5.261624307140101431e-01
3.400000000000000000e+02,2.646466370980396388e+00,5.261611745390922801e-01
3.410000000000000000e+02,2.646462344510543296e+00,5.261599069065854284e-01
3.420000000000000000e+02,2.646458271720032229e+00,5.261586276735953360e-01
3.430000000000000000e+02,2.646454151997724935e+00,5.261573366954186426e-01
3.440000000000000000e+02,2.646449984724395410e+00,5.261560338255188984e-01
3.450000000000000000e+02,2.646445769272626869e+00,5.261547189154994753e-01
3.460000000000000000e+02,2.646441505006677186e+00,5.261533918150763656e-01
3.470000000000000000e+02,2.646437191282370982e+00,5.261520523720532028e-01
3.480000000000000000e+02,2.646432827446972613e+00,5.261507004322926173e-01
3.490000000000000000e+02,2.646428412839063604e+00,5.261493358396889253e-01
3.500000000000000000e+02,2.646423946788419634e+00,5.261479584361404838e-01
3.510000000000000000e+02,2.646419428615890190e+00,5.261465680615208251e-01
3.520000000000000000e+02,2.646414857633248463e+00,5.261451645536492361e-01
3.530000000000000000e+02,2.646410233143077662e+00,5.261437477482617808e-01
3.540000000000000000e+02,2.646405554438637342e+00,5.261423174789816581e-01
3.550000000000000000e+02,2.646400820803726628e+00,5.261408735772877820e-01
3.560000000000000000e+02,2.646396031512533220e+00,5.261394158724855830e-01
3.570000000000000000e+02,2.646391185829510384e+00,5.261379441916739230e-01
3.580000000000000000e+02,2.646386283009228180e+00,5.261364583597137878e-01
3.590000000000000000e+02,2.646381322296228245e+00,5.261349581991969782e-01
3.600000000000000000e+02,2.646376302924876800e+00,5.261334435304110269e-01
3.610000000000000000e+02,2.646371224119221210e+00,5.261319141713081127e-01
3.620000000000000000e+02,2.646366085092830112e+00,5.261303699374699772e-01
3.630000000000000000e+02,2.646360885048650413e+00,5.261288106420720645e-01
3.640000000000000000e+02,2.646355623178829219e+00,5.261272360958517691e-01
3.650000000000000000e+02,2.646350298664592593e+00,5.261256461070691337e-01
3.660000000000000000e+02,2.646344910676036832e+00,5.261240404814735427e-01
3.670000000000000000e+02,2.646339458372005460e+00,5.261224190222646424e-01
3.680000000000000000e+02,2.646333940899893378e+00,5.261207815300561474e-01
3.690000000000000000e+02,2.646328357395487885e+00,5.261191278028375384e-01
3.700000000000000000e+02,2.646322706982810136e+00,5.261174576359358701e-01
3.710000000000000000e+02,2.646316988773911749e+00,5.261157708219750262e-01
3.720000000000000000e+02,2.646311201868721152e+00,5.261140671508368616e-01
3.730000000000000000e+02,2.646305345354840188e+00,5.261123464096202351e-01
3.740000000000000000e+02,2.646299418307382911e+00,5.261106083825998203e-01
3.750000000000000000e+02,2.646293419788757095e+00,5.261088528511841389e-01
3.760000000000000000e+02,2.646287348848525678e+00,5.261070795938720401e-01
3.770000000000000000e+02,2.646281204523139419e+00,5.261052883862098462e-01
3.780000000000000000e+02,2.646274985835809002e+00,5.261034790007481643e-01
3.790000000000000000e+02,2.646268691796260786e+00,5.261016512069940365e-01
3.800000000000000000e+02,2.646262321400560058e+00,5.260998047713688619e-01
3.810000000000000000e+02,2.646255873630865896e+00,5.260979394571589918e-01
3.820000000000000000e+02,2.646249347455270406e+00,5.260960550244698775e-01
3.830000000000000000e+02,2.646242741827541600e+00,5.260941512301774425e-01
3.840000000000000000e+02,2.646236055686927546e+00,5.260922278278793440e-01
3.850000000000000000e+02,2.646229287957923226e+00,5.260902845678450124e-01
3.860000000000000000e+02,2.646222437550056927e+00,5.260883211969660245e-01
3.870000000000000000e+02,2.646215503357639776e+00,5.260863374587020358e-01
3.880000000000000000e+02,2.646208484259554794e+00,5.260843330930311534e-01
